id,prediction
0,0.0
1,0.0
2,0.0
3,68.93674191699972
4,380.7595412758835
5,781.1470229176105
6,1918.6863298834207
7,2860.2739852750287
8,3494.9435661379543
9,3565.948215372453
10,3519.354127874612
11,3705.6235280629344
12,3134.98928937807
13,2978.2866162999053
14,2554.110424001245
15,1755.9549578183173
16,1469.8779452942113
17,654.6666563239354
18,297.0694340588803
19,11.943546020925721
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,148.98933281022335
28,614.0296108459751
29,1263.7584414595715
30,2008.6577421771842
31,2303.3115011627733
32,3450.8799637103584
33,3958.002735612073
34,4133.488112533433
35,4264.647777796657
36,4159.948424330963
37,3597.422221926849
38,3415.255016223981
39,2590.1943797629483
40,1800.0032428841896
41,949.5620285259035
42,426.04609261990436
43,85.94900248373496
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,16.620417924064004
51,245.31069282015733
52,649.7830669700635
53,1717.7548628548293
54,2634.729136282763
55,3561.0046207847963
56,3719.192808436968
57,4624.180034109399
58,5046.275463648285
59,4538.074994697723
60,4261.8159228877075
61,4169.381885021752
62,3766.9985173086734
63,2308.1986264118405
64,1259.74756012138
65,762.7578815422653
66,418.9012335817413
67,134.3646699234838
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,5.723428883315349
75,152.94101131146445
76,502.4390801606315
77,1282.4905202899884
78,2831.6802503349304
79,4154.225609547825
80,4808.76552093793
81,4259.850327086394
82,3989.095188354865
83,3612.0110690503802
84,3648.368712993169
85,2920.7922387424233
86,3303.97764529874
87,2795.185266470075
88,1918.2222462282937
89,751.1764389953464
90,266.85726809900194
91,116.19232751931293
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,44.97754290251447
99,230.1184362058669
100,672.5027361681556
101,1448.0183557922344
102,2830.219219788899
103,3753.085423965399
104,4499.877471446173
105,4554.072609666382
106,4690.25137402917
107,4939.131959875946
108,4914.626497176835
109,4488.412031617613
110,3813.431494822071
111,3147.2333654402787
112,2124.8058576598405
113,1065.7465561265255
114,513.8315511873631
115,185.50527920532545
116,12.786714435986124
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,76.21730631518388
123,276.0458919951633
124,666.965858866365
125,1911.6276766199535
126,2716.0854303399115
127,3914.953530831687
128,4398.763764975371
129,4062.9608887066097
130,4104.089370292182
131,3562.529189780347
132,3173.3225313253156
133,3563.2841183978267
134,3547.468395762793
135,2708.492708292228
136,1807.3464252451126
137,1002.310179145635
138,492.1861033257565
139,188.63627351690266
140,19.256550793372273
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,98.30722704384004
147,263.62961930094343
148,628.110693322583
149,1874.673478550453
150,2794.7522955067393
151,3913.9043620724797
152,4359.06215710316
153,4749.6380872133
154,4634.6491332998185
155,4449.30850742156
156,4180.2261602347735
157,3660.466494239731
158,3333.9125346350484
159,2451.718267597074
160,1689.8628435129797
161,1100.125049962069
162,471.91502028714746
163,160.36565181609583
164,5.405506793147955
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,2.825192454282145
171,79.78377828435478
172,161.02783245824924
173,213.63810229175772
174,288.49528006882394
175,473.43025165932283
176,596.7331655883454
177,726.6689620036829
178,770.7694253500312
179,1225.47342049186
180,1710.1154983199
181,2256.547750668075
182,2055.3561431342555
183,1997.6138799381988
184,1365.8018900626953
185,656.5518966366915
186,278.814308534328
187,163.38066106574777
188,3.3455023492439677
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,43.99631299180103
195,147.25203812459105
196,316.2421389573381
197,836.5521411720679
198,1357.648457282291
199,2407.443359833108
200,2142.486063831207
201,2061.669880959859
202,2701.662171982373
203,2366.384853390117
204,2414.4287206297204
205,2773.6234506729306
206,2301.122306317577
207,1472.6114218303221
208,1010.4087529523973
209,411.24657162890844
210,232.09544069037136
211,53.05034029685953
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,13.856069621920245
219,91.90677690089632
220,209.6090959189734
221,361.6512131966255
222,907.3170038477892
223,1220.960155057132
224,1806.648873702158
225,2043.8485650653802
226,1670.3971224267332
227,1808.8541368013978
228,1204.799890943542
229,1103.5911891962653
230,877.2430488515736
231,753.534880565679
232,528.6322911080046
233,323.85794087419066
234,215.15224076843253
235,52.25504476015819
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,18.09891249533078
243,118.54984424059006
244,285.05013085113785
245,939.6828796734897
246,1539.1869574989285
247,2276.2061414498294
248,2340.2857811897998
249,1628.9771454912827
250,1398.49355961338
251,1918.7683716544873
252,1972.1462521355372
253,2385.1458765580937
254,2248.2352550448813
255,1997.9707900858225
256,1322.672053249293
257,892.5245389443505
258,551.7282821487865
259,204.8158821015243
260,55.00738848582228
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,57.93479354445055
267,158.94565974130435
268,272.43710869244995
269,821.5027802880924
270,1358.4403455152851
271,1718.6220900325886
272,1797.7420536089746
273,2092.584594677967
274,1921.3212213959655
275,1900.1514016749368
276,1645.3937919236926
277,1284.3948555468799
278,1238.768297406266
279,1108.5863707369886
280,654.3563338111845
281,458.6108153313555
282,202.84622776558334
283,69.3492985216374
284,3.1031226152228606
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,73.35169075644316
291,177.5501901180794
292,491.6158586900901
293,827.7722525263841
294,1834.1458192197506
295,2146.498611152076
296,1784.1901540844938
297,2667.2937102527103
298,2510.374279143419
299,2381.2699720622722
300,1960.706317793373
301,1784.761209505195
302,1745.8316756761596
303,1373.1459328508545
304,1183.7479445152464
305,803.6955816991021
306,426.9991724135551
307,207.4146393384357
308,42.473128537648314
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,59.52879291099732
315,232.55389812713065
316,682.1675793052677
317,1007.7551692060872
318,1647.6408629336138
319,2242.533154994963
320,3118.9623860643433
321,3038.87083474328
322,3311.2192465043795
323,2767.0147860964903
324,2134.994798789842
325,1818.0208010916206
326,1410.0504914445085
327,933.0517974683504
328,927.4020710376058
329,468.8967530294353
330,237.2999193981087
331,121.18347566540918
332,3.660589355404242
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,20.521198098375866
339,106.3618083484976
340,249.62472407908248
341,432.52485985146626
342,823.5832787800971
343,1019.7863594679188
344,1283.487700513246
345,1585.901163109097
346,1361.5284452585256
347,1694.5328055817868
348,1660.8506071639947
349,1706.160836814957
350,1745.6695562983405
351,1304.4169032437342
352,1019.5654535068722
353,493.9998558921449
354,234.65201162182197
355,120.60430419363605
356,15.551199901008697
357,0.0
358,0.0
359,0.0
360,0.0
361,2.692749497767298
362,40.43771016514447
363,181.72491617147037
364,312.64350565045237
365,640.268389199315
366,1060.098993155471
367,1396.9989876077043
