id,prediction
0,10.559804021577213
1,5.340290858377039
2,4.076825115054863
3,66.3175881433817
4,378.30940305086887
5,648.462773867385
6,1658.8670847773042
7,2766.8950767117603
8,3408.3080321683556
9,3521.9790775466745
10,3418.0489395034356
11,3368.940826009671
12,2756.0276072169786
13,2715.5222151147527
14,2327.0517284149655
15,1305.67052924673
16,1158.0247404867753
17,597.7709200989023
18,332.69158300718516
19,20.619738561698693
20,0.0
21,0.12106413892062019
22,2.038844628762109
23,0.0
24,1.4965043878354216
25,10.770338124252264
26,11.556245899643395
27,143.9332030230115
28,506.0982268143971
29,1088.9724043454246
30,2071.043532918633
31,2309.917196019665
32,3667.4982593394047
33,3795.8183279729096
34,3690.4559566497974
35,4037.834625548046
36,4006.6521546512104
37,3876.794903300003
38,3319.6813989466564
39,2693.6545100598555
40,1574.7583646325666
41,892.8159121706894
42,437.7779465627199
43,103.15658125316749
44,7.915993661853635
45,9.681811967486537
46,0.0
47,9.201047650268418
48,9.97732777515199
49,3.7682219499490666
50,24.13161782364934
51,224.37002289999634
52,592.417173443893
53,1641.4930282868481
54,2502.0470596302507
55,3569.17038482669
56,3777.6668102392614
57,4744.247199027815
58,4908.478423912725
59,4304.888257666022
60,3843.841650567789
61,4422.215550573889
62,3595.636557818534
63,2206.1346419132806
64,1433.1962286379476
65,620.6013867939031
66,490.30410243696866
67,132.02819246473481
68,2.0858419170375417
69,3.583435272401392
70,4.048355432758534
71,22.261540221914192
72,0.0
73,0.0
74,12.255177038656651
75,168.91018408972005
76,526.6839801732143
77,1146.7958161848953
78,2817.6210649973114
79,4200.952208423681
80,4525.435118741653
81,4242.410478812955
82,3762.027150218408
83,3487.288830640293
84,3767.068421243176
85,2545.7381197401814
86,3397.6918337507027
87,2770.052179321486
88,1749.7462574238452
89,829.9112387155283
90,241.34225601113434
91,161.4204939407505
92,5.411759683244028
93,0.3585334335377146
94,0.7473905778471917
95,6.7144036586084335
96,4.284357028116131
97,7.016311821395091
98,47.204092803916616
99,278.02784750240517
100,620.5924172178106
101,1364.0677215560559
102,2840.3898946456866
103,3729.876357987292
104,4437.5365439838515
105,4438.237210624303
106,4864.517364492194
107,4530.938508547164
108,4826.132426638047
109,4230.928827421067
110,3746.722082037981
111,2984.063855342674
112,2036.2754615157257
113,990.7351490842635
114,464.8086494680903
115,178.71154021900875
116,18.18538570640797
117,3.3780069612217924
118,3.425968152289963
119,6.589516235119918
120,7.214267723618012
121,4.263471508353296
122,91.75082763325406
123,245.55179865657638
124,725.6274549444281
125,1846.905440874286
126,2888.2186851462725
127,3943.6013335810876
128,4438.6116521372915
129,4233.169871085585
130,4071.164173587918
131,2951.209728908986
132,2677.5328885238664
133,3656.945895256845
134,3519.413531215281
135,2781.9613423529536
136,1745.6101525093372
137,1034.15587563448
138,515.8978368971949
139,241.32542182741156
140,24.389973701790204
141,1.3403024713921987
142,1.4831649173892147
143,19.004596689461525
144,0.0
145,0.0
146,87.00266744397628
147,192.04575453338293
148,647.7634173748332
149,1784.081474846044
150,2775.0302156794214
151,3816.75735648942
152,4299.5678466193895
153,4867.906400181039
154,4398.612746341659
155,4351.564095345267
156,3976.6571986879117
157,3158.259808723064
158,3108.763627724228
159,2322.7744809785127
160,1624.6100008918245
161,876.1637112838372
162,468.3706714421861
163,156.4939928889068
164,12.997259770826558
165,0.0
166,0.0
167,0.0
168,0.0
169,2.5896781702218696
170,6.987869415901104
171,98.37901443882166
172,187.3750214401534
173,220.55633735547787
174,394.170440263521
175,450.2216335875491
176,560.2484262074876
177,672.1931443283705
178,715.1229319473352
179,1468.8220973341786
180,1764.534794726809
181,2433.5766546620603
182,2039.7833266999985
183,1915.1362918795553
184,1150.3210555348332
185,587.331639124589
186,287.2705676800368
187,151.29928375346987
188,16.287354741827937
189,0.1699219971495685
190,0.0
191,1.2586949999353974
192,2.429457935722158
193,7.387054243728454
194,65.24092990883884
195,172.93623295687618
196,288.1660592616249
197,637.2978535196494
198,1200.3079209183657
199,2362.043790130951
200,2619.2243937592098
201,2281.2549835283244
202,3069.9431049057125
203,3234.484555147056
204,2928.4559060849747
205,2482.0782201954285
206,1884.0997870944245
207,1652.5387824577958
208,959.7023887055541
209,452.9671254347923
210,172.76141309754226
211,71.40774659333132
212,6.617791043490698
213,4.765968217460617
214,2.9413690190613155
215,0.0
216,5.381349603611853
217,12.790540326150605
218,25.603493532352253
219,134.39376537617136
220,256.64031094966623
221,354.6224366913715
222,707.8387957405772
223,1327.3127698307871
224,2398.1098659429613
225,2599.776946769249
226,2002.8325829528787
227,2222.2635609506783
228,1440.2380875546635
229,818.2098379946059
230,668.5691316067634
231,529.9073124244527
232,494.6823365945912
233,359.38784326853187
234,206.18530148455122
235,124.73817708707863
236,13.509661022497632
237,3.668141789830889
238,0.0
239,0.06036864306907855
240,0.0
241,8.927597186007278
242,34.20226001075358
243,133.99938651076124
244,319.23268438120425
245,630.5346570961244
246,1139.9932436058891
247,2020.988886196638
248,1948.0678395625164
249,2036.8405914599214
250,1792.5705564870184
251,2714.007635453269
252,2424.743549060129
253,2425.405827275945
254,2332.9636584346363
255,1645.6952084277134
256,972.6074676165189
257,849.823080994264
258,449.6407532679171
259,197.05092355368936
260,79.07591694094687
261,27.010007241897746
262,21.507951295012756
263,0.0
264,0.0
265,9.35728881604102
266,83.83949073369807
267,142.53883330205946
268,228.2560590771303
269,651.6641946537662
270,1236.987254991501
271,1157.3115237191919
272,1626.0917798938888
273,1781.1307815698701
274,1604.3780809915604
275,1956.613923925745
276,1508.0413154724774
277,776.1196821963941
278,568.8086932973492
279,457.6523866576172
280,643.1303001409538
281,312.5260158543361
282,228.13776940786198
283,84.65598316547286
284,33.51874562738786
285,26.090033682791933
286,19.332211139413587
287,20.38641785936941
288,0.0
289,4.40514748790487
290,87.0151828923013
291,209.27533701923622
292,519.4109798359383
293,752.9156819759517
294,1466.0993098918177
295,2026.4118606910617
296,1468.997831068247
297,2377.029838498564
298,2322.493263973563
299,2254.5353462838325
300,1617.5286454014815
301,1390.4878733357025
302,1499.6484624412542
