id,prediction
0,0.30800159869140165
1,0.29209273882333336
2,0.37424412885571046
3,76.13505140964766
4,435.6887768633039
5,625.4316617044773
6,1959.4810064477645
7,2928.5237152301443
8,3389.2933211018085
9,3040.7986975072963
10,3049.821432202563
11,3641.628113198499
12,3023.8448761189907
13,3083.307214720266
14,2601.8773482914576
15,1371.8676599570706
16,1333.4483022893044
17,561.7887993855842
18,242.10003152448152
19,26.376921739253593
20,0.20159748974287894
21,0.24776688998596755
22,0.3003008027724657
23,0.2748719903850663
24,0.2243344442805649
25,0.22165359948677024
26,2.8289049689840597
27,138.7224185279733
28,579.5785010348847
29,1267.2857028144472
30,1987.4902503456533
31,2021.1440229733896
32,3646.4373359828846
33,4233.922663938353
34,3795.525008513774
35,3957.2599923031457
36,3674.447754891336
37,3824.7619520999774
38,3571.289995841375
39,2670.248751575322
40,1725.0543406931567
41,944.2517310647537
42,456.1817011770409
43,102.99329423202757
44,0.39516886144628716
45,0.24008868139105816
46,0.29672792000368486
47,0.5490242073056864
48,0.7043390242456424
49,1.2079059500057323
50,22.57468143944347
51,258.25110195113893
52,640.2017762979515
53,1677.8495241931173
54,2795.858746650638
55,3544.735771134291
56,4003.7511590168892
57,4315.82797882353
58,4915.552123205898
59,4342.653704027437
60,3853.1363057088774
61,4025.407326121504
62,3617.704881063598
63,2330.4384930612205
64,1477.022344950093
65,741.3565795951681
66,411.7548436099931
67,147.10359192920373
68,1.7623430786028877
69,0.2183558436607548
70,0.21913276469647675
71,0.21913276469647675
72,0.27481625764753814
73,0.30989551058045733
74,14.074980403243806
75,137.77307874700318
76,362.19535475078345
77,1236.64471799489
78,2684.5208799211564
79,4087.663324622209
80,4470.736099269551
81,4039.9644749287745
82,4136.346599816849
83,3772.5431577245095
84,3237.980984561699
85,2594.9809986929663
86,3450.967266932455
87,3016.795240452707
88,2018.968500201393
89,761.7689233061625
90,266.84743341654377
91,127.8607494799024
92,5.437180495322125
93,0.0
94,0.21288453714371675
95,0.2991935096136133
96,0.5874499274575493
97,1.44036219230118
98,58.95239823597733
99,218.329114316834
100,625.2158475467525
101,1378.1445292246024
102,2860.882539016937
103,3731.5501746215746
104,4257.195387335482
105,4598.2960571063295
106,4553.900865133361
107,4644.47390285892
108,4762.455354654058
109,4438.234603204749
110,3941.0632346500734
111,2895.501533387657
112,2033.5539421489877
113,895.680801248317
114,457.91410817061757
115,200.16900970785338
116,18.709405342023004
117,1.367915190232239
118,1.2519483788658596
119,0.49765197246341203
120,0.4709096028609777
121,2.189341436512403
122,101.82058013549364
123,206.3641914369225
124,627.2761285750358
125,1830.4170490253289
126,2595.8223326650746
127,3559.1692124745227
128,4583.302603931712
129,4189.594766055318
130,3880.3663339175578
131,3096.089989537519
132,2523.686647173613
133,3390.812099633283
134,3478.8000566442824
135,2715.5784767422774
136,1931.5650268478437
137,996.2653386833072
138,525.5180534414852
139,195.25544264054668
140,21.085211944364872
141,0.8992934248453078
142,0.2727529978620426
143,0.5072223180567955
144,0.20409460370392324
145,2.365253312431376
146,112.35155560904289
147,192.45877478001262
148,566.4174027849391
149,1809.9459136966136
150,2684.9403791104396
151,3894.1445248799487
152,4140.412806897472
153,4349.488562436786
154,4150.46773869502
155,4190.072137267997
156,4039.7165709670403
157,3143.498198235555
158,3157.0873103800054
159,2182.087816640215
160,1626.245956245685
161,866.9199827712417
162,468.32642902532547
163,178.7142225255568
164,9.885116508729716
165,0.0
166,0.2706174466462774
167,0.2706174466462774
168,0.2801207127172468
169,1.5884158562613386
170,9.661507546504016
171,85.27830023679257
172,164.84997503058693
173,259.30306558207434
174,271.0675263891664
175,433.3199735516882
176,580.4779552603735
177,600.2193611409934
178,823.820817847846
179,1280.991531957703
180,1503.4218417462155
181,1903.3160203772616
182,1816.7350313290028
183,1610.1924898691698
184,1374.7667719195672
185,630.7117659363462
186,291.29504698602636
187,180.4917366574662
188,15.242962225629059
189,0.45727375925608454
190,0.27881616618432714
191,0.2793145903968919
192,0.12907458519195258
193,2.4780531199827567
194,37.591430215246476
195,142.52968395627016
196,361.9362162974428
197,779.8683506355487
198,1255.1086148863392
199,1610.7087538459136
200,2178.9797740525364
201,1720.8791296624545
202,2437.6031170998854
203,2677.2253407319495
204,2842.152062163348
205,2514.9431274549543
206,2001.55153772853
207,1802.994990074983
208,1147.837601089316
209,539.144122501025
210,217.21963398436998
211,56.7109876638357
