id,prediction
0,0.0
1,0.0
2,0.0
3,70.044301112897
4,399.7957692217967
5,752.2775007083335
6,1815.689972609766
7,2583.416852252293
8,3139.2816027843496
9,3087.9747622136197
10,3495.2259788802
11,3542.3021778915727
12,2728.3880408674904
13,2721.361850000155
14,2504.3523133650624
15,1569.8879534351195
16,1281.3607832146768
17,638.2837259590756
18,247.18649085538195
19,13.389172305394904
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,148.65199245556036
28,629.1690717402898
29,1197.051044990539
30,1892.865214225155
31,2114.4218110735096
32,3351.929105838567
33,3904.370565829924
34,3938.774935586434
35,4143.622617287853
36,3806.627800613907
37,3780.7894035091126
38,3458.226842751057
39,2583.8917413795307
40,1874.8237556938361
41,963.2505705584335
42,428.0186947417426
43,96.26121184460348
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,14.986526668573985
51,239.6626794011398
52,611.904759844144
53,1623.8184891239516
54,2742.921962751298
55,3458.6964229220935
56,3922.050827938895
57,4495.077336417676
58,4712.611239734754
59,4325.350236503162
60,3944.479665976298
61,3955.1146604332475
62,3593.5017177717427
63,2321.3060938778867
64,1397.2455932828193
65,799.5247257309503
66,412.2204881285129
67,127.88220005901104
68,0.28644888195244794
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,5.286288492123582
75,151.7305459173305
76,395.9695121465061
77,1219.9105156898224
78,2662.2985206945204
79,4046.426247530225
80,4538.359690962962
81,4376.943988816702
82,4089.4166715312786
83,3958.5270321210264
84,3650.3970476381337
85,3211.5323968803355
86,3336.686605640832
87,2889.666248362512
88,2106.7679640459023
89,871.3997534597859
90,299.19361793941437
91,117.64221227318522
92,2.095466169257422
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,38.694364658630874
99,221.0165915141902
100,664.7234444229351
101,1315.301901955155
102,2784.9258140040292
103,3689.450550436769
104,4363.5371154564
105,4513.0861440892595
106,4766.938541359476
107,4914.068500400303
108,4883.5034870741565
109,4369.206105124824
110,3855.601018621649
111,3080.6539765927982
112,2061.215934602997
113,950.2092846527225
114,448.6683272334322
115,189.3640580167305
116,15.729778297391285
117,0.0
118,0.20486204708800568
119,0.009081810610120849
120,0.2753948482775202
121,0.0
122,83.6391819676772
123,220.24954170227142
124,667.689093570694
125,1874.5496632351665
126,2735.7777140031544
127,3779.6955317470065
128,4208.676844028554
129,4225.528817485066
130,4228.293164063286
131,3371.3651164197368
132,2966.5571224556566
133,3602.812280640854
134,3628.8782196650045
135,2746.181946776302
136,1822.5596768250748
137,1028.854987615583
138,485.57945634457974
139,187.0908640896873
140,11.883904259824444
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,86.23067789500166
147,194.42099996215651
148,664.0068547003896
149,1849.5947204041584
150,2860.8129815091665
151,4037.097094473461
152,4299.525712717082
153,4580.880638562272
154,4240.383793677467
155,4060.9200725599826
156,3988.6165511903064
157,3240.4014804981525
158,3163.483181864412
159,2276.5943419392684
160,1646.5020784298574
161,978.4613442036919
162,456.2098682926574
163,154.92551847119537
164,4.128046343647782
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,3.1149083025463637
171,76.41937140270663
172,166.96088991957507
173,249.0817233075085
174,354.9771996383468
175,555.4669266914101
176,663.9711509782285
177,664.4324097366709
178,855.756829887113
179,1295.8728152836877
180,1774.6549462991654
181,2280.6047030336335
182,1989.4806552965176
183,1953.5572773116894
184,1381.8355848412964
185,663.5098847647135
186,309.18523216052256
187,158.05243207834266
188,14.548893265990714
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,45.78040726293963
195,170.36717724968778
196,369.0200030927032
197,824.637993531945
198,1226.5458928120975
199,1895.9827801793547
200,2437.604720829525
201,2168.503426806691
202,2500.0027606736335
203,2907.3352174033007
204,2886.0751202964334
205,2830.4958217373974
206,2143.5541577738513
207,1706.5765116544446
208,1101.445787608381
209,540.8882571314592
210,260.53728128663914
211,50.322804393255375
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,15.438024495575597
219,107.16748069993213
220,202.27863707081906
221,379.73650799284275
222,892.7836079297591
223,1058.3749245599615
224,1954.392760659208
225,2035.189637754666
226,1667.2384932429684
227,1770.2168308178907
228,1240.8858020473926
229,911.2863302846149
230,780.8460806757432
231,690.4131888056547
232,497.59063192820906
233,307.3563623739848
234,185.41679444299658
235,83.3023384169808
236,12.20309120508669
237,0.0
238,0.0
239,0.0
240,0.0
241,0.08769952079343074
242,14.531273743912912
243,105.09464052838572
244,269.8175894025029
245,985.3224294493378
246,1369.1090038483196
247,1705.0337257862045
248,1697.6143703326711
249,2145.918544371842
250,1874.1556474272004
251,2377.951115396965
252,2137.358282255308
253,2220.1104771749942
254,2048.7322792340847
255,1698.8918576412366
256,1067.569576123716
257,781.1899454459824
258,531.6280283747387
259,224.0508317370165
260,55.195730418918004
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,56.5612417435916
267,165.3075885653327
268,364.0466473492576
269,796.3732000617297
270,1310.492132595159
271,1710.1178451902426
272,1600.7426893897184
273,1852.212414264298
274,2027.160583707113
275,2066.602216676496
276,1825.7902968911687
277,1325.2009145119814
278,1456.4683167756448
279,1200.5076671431802
280,583.6994423291371
281,462.24743942024014
282,234.94375263411484
283,64.0734298543542
284,6.756490655528341
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,75.81829223853039
291,215.61715714466496
292,525.1888323157717
293,931.4239812658211
294,1584.8128485332797
295,1892.7484921938833
296,1579.0138099497615
297,2199.0381404332375
298,2176.6199061660045
299,2226.6741034933925
300,1766.0012322081857
301,1819.2150521641836
302,1707.6887747683961
303,1385.1681345521652
304,1073.0167293959373
305,797.3891180033656
306,403.29547914248894
307,195.74318746176246
308,41.45318634987753
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,53.37301467496476
315,225.96182617486582
316,584.4661487989093
317,945.1483200457615
318,1495.1467883116075
319,1607.274942602427
320,2953.48077132145
321,3015.0077452828546
322,3108.8668173046913
323,2625.338693841174
324,2158.0822048851987
325,1858.8715493232494
326,1422.106398395998
327,1082.3521854129795
328,799.9785350581047
329,419.12401220134905
330,206.52336477255423
331,117.35005455776543
332,5.387659876886819
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,16.10896489446785
339,99.63581080811807
340,242.95141415404623
341,420.28652128323216
342,775.266040345566
343,807.0219063684151
344,1108.6689134617109
345,1602.7343293974552
346,1471.8756462604576
347,1864.244419490147
348,1668.0959554029537
349,1579.9624625530564
350,1529.144869429846
351,1245.456153435507
352,894.0593678898096
353,546.9801607388973
354,303.8273554616491
355,134.63989095575377
356,17.332689233082544
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,40.16650865336059
363,189.3945992755922
364,315.3302590328761
